Humidity3pm,Humidity9am,Location,MaxTemp,MinTemp,Month,Pressure3pm,Pressure9am,Rainfall,Temp3pm,Temp9am,WindDir3pm,WindDir9am,WindGustDir,WindGustSpeed,WindSpeed3pm,WindSpeed9am,RainToday,RainTomorrow,TempRange,HumidityDiff,PressureDiff,Season,SeasonName
30.0,65.0,13.0,35.7,24.9,4,1009.1,1013.1,0.0,34.7,29.9,0.0,0.0,0.0,41.0,24.0,13.0,0.0,0,10.800000000000004,-35.0,-4.0,2,Autumn
26.0,68.0,13.0,35.9,24.9,4,1009.0,1012.6,0.0,34.8,30.1,9.0,0.0,0.0,41.0,22.0,11.0,0.0,0,11.0,-42.0,-3.6000000000000227,2,Autumn
34.0,63.0,13.0,35.5,24.9,4,1008.7,1012.4,0.0,34.7,29.8,1.0,10.0,0.0,52.0,20.0,13.0,0.0,0,10.600000000000001,-29.0,-3.699999999999932,2,Autumn
26.0,52.0,13.0,35.4,23.9,4,1008.9,1012.6,0.0,34.6,29.6,10.0,9.0,10.0,56.0,11.0,3.9999999999999982,0.0,0,11.5,-26.0,-3.7000000000000455,2,Autumn
26.0,57.0,13.0,35.6,23.7,4,1009.3,1012.7,0.0,35.0,29.0,2.0,0.0,2.0,57.0,20.0,7.0,0.0,0,11.900000000000002,-31.0,-3.400000000000091,2,Autumn
37.0,77.0,13.0,35.4,23.3,4,1008.4,1011.7,0.0,33.9,27.1,1.0,1.0000000000000009,0.0,33.0,13.0,20.0,0.0,0,12.099999999999998,-40.0,-3.300000000000068,2,Autumn
51.0,74.0,13.0,34.2,25.4,4,1007.7,1011.7,0.0,33.7,28.8,3.0,4.0,6.0,31.0,15.0,9.0,0.0,0,8.800000000000004,-23.0,-4.0,2,Autumn
35.0,75.0,13.0,34.9,24.7,4,1008.5,1011.5,0.20000000000000018,34.1,28.8,4.0,4.0,1.0,35.0,19.0,20.0,0.0,0,10.2,-40.0,-3.0,2,Autumn
56.0,75.0,13.0,33.5,26.8,4,1009.3,1012.5,0.0,32.3,29.6,6.0,9.0,5.0,31.0,13.0,9.0,0.0,0,6.699999999999999,-19.0,-3.2000000000000455,2,Autumn
62.0,75.0,13.0,34.2,25.200000000000003,4,1008.6,1012.8,0.0,32.0,29.3,7.0,8.0,1.0,31.0,17.0,9.0,0.0,1,9.0,-13.0,-4.199999999999932,2,Autumn
51.0,83.0,13.0,34.4,23.9,5,1008.6,1012.0,4.8,34.1,28.0,3.0,9.0,2.0,59.0,19.0,11.0,1.0,0,10.5,-32.0,-3.3999999999999773,2,Autumn
72.0,75.0,13.0,31.4,25.8,5,1009.2,1011.8,0.0,30.0,28.5,4.0,2.0,0.0,35.0,19.0,20.0,0.0,0,5.599999999999998,-3.0,-2.599999999999909,2,Autumn
96.0,73.0,13.0,32.9,24.8,5,1010.5,1012.0,0.0,24.4,28.7,3.0,0.0,0.0,61.0,13.0,17.0,0.0,1,8.099999999999998,23.0,-1.5,2,Autumn
89.0,80.0,13.0,32.1,24.2,5,1009.5,1012.9,47.4,27.0,28.4,9.0,0.0,4.0,35.0,22.0,17.0,1.0,1,7.900000000000002,9.0,-3.3999999999999773,2,Autumn
57.0,75.0,13.0,33.5,25.0,5,1008.7,1012.0,4.6,31.7,28.6,5.0,0.0,1.0,39.0,20.0,17.0,1.0,0,8.5,-18.0,-3.2999999999999545,2,Autumn
50.0,72.0,13.0,33.3,25.8,5,1007.6,1011.0,0.0,32.6,29.0,4.0,0.0,4.0,37.0,24.0,26.0,0.0,0,7.4999999999999964,-22.0,-3.3999999999999773,2,Autumn
66.0,74.0,13.0,32.9,25.8,5,1008.2,1009.9,0.0,31.1,29.7,5.0,4.0,3.0,37.0,19.0,11.0,0.0,1,7.099999999999998,-8.0,-1.6999999999999318,2,Autumn
55.0,82.0,13.0,33.2,25.6,5,1007.8,1011.3,3.0,32.4,29.4,4.0,5.0,1.0,30.0,17.0,15.0,1.0,0,7.600000000000001,-27.0,-3.5,2,Autumn
74.0,77.0,13.0,32.7,25.8,5,1008.2,1011.4,0.0,31.2,29.7,6.0,1.0000000000000009,10.0,35.0,9.0,9.0,0.0,0,6.900000000000002,-3.0,-3.199999999999932,2,Autumn
55.0,81.0,13.0,32.9,24.5,5,1008.8,1012.2,0.8,32.2,27.6,0.0,9.0,2.0,52.0,24.0,20.0,0.0,0,8.399999999999999,-26.0,-3.400000000000091,2,Autumn
41.0,72.0,13.0,31.8,25.8,5,1009.8,1013.4,0.0,30.9,27.8,9.0,9.0,9.0,43.0,30.0,28.0,0.0,0,6.0,-31.0,-3.6000000000000227,2,Autumn
40.0,44.0,13.0,31.7,21.8,5,1009.1,1012.3,0.0,30.9,24.5,2.0,9.0,9.0,44.0,22.0,28.0,0.0,0,9.899999999999999,-4.0,-3.199999999999932,2,Autumn
40.0,54.0,13.0,33.7,23.1,5,1009.3,1012.9,0.0,33.1,26.9,1.0,9.0,0.0,52.0,24.0,24.0,0.0,0,10.600000000000001,-14.0,-3.6000000000000227,2,Autumn
37.0,55.0,13.0,34.3,25.0,5,1009.4,1013.2,0.0,33.9,28.7,0.0,0.0,2.0,41.0,20.0,28.0,0.0,0,9.299999999999997,-18.0,-3.800000000000068,2,Autumn
39.0,46.0,13.0,34.1,25.0,5,1008.9,1012.7,0.0,33.1,28.0,1.0,2.0,0.0,44.0,19.0,24.0,0.0,0,9.100000000000001,-7.0,-3.800000000000068,2,Autumn
33.0,61.0,13.0,35.0,24.1,5,1007.9,1011.9,0.0,34.2,28.3,1.0,0.0,2.0,44.0,28.0,20.0,0.0,0,10.899999999999999,-28.0,-4.0,2,Autumn
42.0,58.0,13.0,35.1,24.8,5,1008.3,1012.0,0.0,34.4,29.1,0.0,2.0,1.0,39.0,19.0,15.0,0.0,0,10.3,-16.0,-3.7000000000000455,2,Autumn
36.0,75.0,13.0,35.2,25.0,5,1008.9,1012.3,0.0,34.5,28.8,6.0,10.0,2.0,33.0,15.0,9.0,0.0,0,10.200000000000003,-39.0,-3.3999999999999773,2,Autumn
42.0,73.0,13.0,34.1,24.8,5,1007.7,1011.5,0.0,32.7,29.1,2.0,2.0,0.0,35.0,15.0,11.0,0.0,0,9.3,-31.0,-3.7999999999999545,2,Autumn
27.0,60.0,13.0,34.8,24.3,5,1008.0,1011.2,0.0,34.2,28.8,1.0,1.0000000000000009,0.0,33.0,13.0,15.0,0.0,0,10.499999999999996,-33.0,-3.2000000000000455,2,Autumn
39.0,70.0,13.0,34.7,22.5,5,1008.8,1011.9,0.0,33.4,28.1,14.0,1.0000000000000009,4.0,37.0,20.0,17.0,0.0,1,12.200000000000003,-31.0,-3.1000000000000227,2,Autumn
56.0,76.0,13.0,33.5,24.9,5,1010.5,1013.9,1.8,31.9,27.4,6.0,0.0,6.0,33.0,19.0,13.0,1.0,0,8.600000000000001,-20.0,-3.3999999999999773,2,Autumn
41.0,75.0,13.0,35.1,25.9,5,1008.8,1013.3,0.0,34.0,29.1,6.0,11.0,8.0,37.0,9.0,15.0,0.0,0,9.200000000000003,-34.0,-4.5,2,Autumn
48.0,63.0,13.0,33.3,24.1,5,1010.1,1013.7,0.0,32.8,28.5,14.0,4.0,3.0,30.0,17.0,9.0,0.0,0,9.199999999999996,-15.0,-3.6000000000000227,2,Autumn
58.0,78.0,13.0,33.1,24.6,5,1009.8,1013.2,0.0,32.1,28.8,7.0,0.0,7.0,28.0,20.0,7.0,0.0,0,8.5,-20.0,-3.400000000000091,2,Autumn
53.0,78.0,13.0,33.7,25.1,5,1011.0,1014.1,0.0,32.6,28.3,14.0,8.0,14.0,28.0,15.0,9.0,0.0,0,8.600000000000001,-25.0,-3.1000000000000227,2,Autumn
60.0,79.0,13.0,33.0,24.1,5,1011.2,1014.5,0.0,31.6,29.0,13.0,11.0,13.0,37.0,28.0,7.0,0.0,0,8.899999999999999,-19.0,-3.2999999999999545,2,Autumn
55.0,68.0,13.0,33.2,24.8,5,1010.4,1014.0,0.0,32.0,29.9,14.0,13.0,14.0,31.0,28.0,11.0,0.0,0,8.400000000000002,-13.0,-3.6000000000000227,2,Autumn
62.0,79.0,13.0,32.2,24.6,5,1011.1,1013.8,0.0,30.4,26.9,5.0,4.0,4.0,33.0,15.0,13.0,0.0,0,7.600000000000001,-17.0,-2.699999999999932,2,Autumn
48.0,78.0,13.0,33.9,24.5,5,1010.0,1014.0,0.0,32.8,27.6,1.0,2.0,1.0,33.0,19.0,17.0,0.0,0,9.399999999999999,-30.0,-4.0,2,Autumn
33.0,70.0,13.0,34.4,24.8,5,1010.8,1014.5,0.0,33.8,28.4,9.0,0.0,0.0,31.0,15.0,19.0,0.0,0,9.599999999999998,-37.0,-3.7000000000000455,2,Autumn
32.0,70.0,13.0,34.2,23.8,6,1010.5,1014.6,0.0,33.4,28.2,0.0,2.0,0.0,39.0,17.0,11.0,0.0,0,10.400000000000002,-38.0,-4.100000000000023,3,Winter
49.0,69.0,13.0,34.1,24.2,6,1010.0,1013.8,0.0,32.1,28.0,5.0,0.0,4.0,33.0,24.0,17.0,0.0,0,9.900000000000002,-20.0,-3.7999999999999545,3,Winter
59.0,75.0,13.0,33.4,23.5,6,1010.6,1014.4,0.0,31.5,28.5,6.0,10.0,6.0,30.0,19.0,11.0,0.0,0,9.899999999999999,-16.0,-3.7999999999999545,3,Winter
55.0,74.0,13.0,33.3,24.3,6,1009.8,1013.4,0.0,32.1,29.0,14.0,1.0000000000000009,13.0,28.0,15.0,9.0,0.0,0,8.999999999999996,-19.0,-3.6000000000000227,3,Winter
60.0,81.0,13.0,33.5,25.0,6,1009.4,1012.9,0.0,32.0,29.1,14.0,8.0,14.0,35.0,24.0,11.0,0.0,0,8.5,-21.0,-3.5,3,Winter
54.0,74.0,13.0,33.3,24.1,6,1010.3,1013.9,0.0,32.4,28.7,7.0,9.0,13.0,30.0,17.0,9.0,0.0,0,9.199999999999996,-20.0,-3.6000000000000227,3,Winter
53.0,69.0,13.0,33.5,24.0,6,1010.1,1013.6,0.0,32.3,28.8,14.0,9.0,7.0,28.0,19.0,9.0,0.0,0,9.5,-16.0,-3.5,3,Winter
58.0,83.0,13.0,32.9,25.0,6,1010.3,1014.1,0.0,31.5,27.6,7.0,2.0,14.0,31.0,22.0,7.0,0.0,0,7.899999999999999,-25.0,-3.800000000000068,3,Winter
62.0,73.0,13.0,33.0,25.0,6,1010.8,1014.4,0.0,32.0,28.8,3.0,0.0,3.0,33.0,20.0,6.0,0.0,0,8.0,-11.0,-3.6000000000000227,3,Winter
38.0,71.0,13.0,34.1,25.0,6,1012.7,1015.9,0.0,33.0,28.1,9.0,1.0000000000000009,0.0,35.0,9.0,17.0,0.0,0,9.100000000000001,-33.0,-3.199999999999932,3,Winter
32.0,60.0,13.0,33.9,23.8,6,1012.3,1016.8,0.0,33.4,26.6,2.0,0.0,0.0,52.0,28.0,24.0,0.0,0,10.099999999999998,-28.0,-4.5,3,Winter
30.0,41.0,13.0,32.4,22.9,6,1013.1,1017.6,0.0,31.6,25.6,2.0,2.0,2.0,48.0,28.0,30.0,0.0,0,9.5,-11.0,-4.5,3,Winter
36.0,33.0,13.0,32.5,22.4,6,1011.7,1016.2,0.0,31.3,23.7,0.0,9.0,10.0,44.0,24.0,28.0,0.0,0,10.100000000000001,3.0,-4.5,3,Winter
42.0,56.0,13.0,33.0,22.8,6,1011.2,1014.7,0.0,31.6,26.1,1.0,2.0,2.0,48.0,24.0,30.0,0.0,0,10.2,-14.0,-3.5,3,Winter
39.0,63.0,13.0,33.3,24.4,6,1011.2,1014.4,0.0,32.2,26.5,4.0,0.0,5.0,48.0,28.0,26.0,0.0,0,8.899999999999999,-24.0,-3.199999999999932,3,Winter
43.0,64.0,13.0,32.8,24.2,6,1009.4,1013.9,0.0,31.7,26.7,5.0,0.0,1.0,43.0,24.0,24.0,0.0,0,8.599999999999998,-21.0,-4.5,3,Winter
44.0,72.0,13.0,32.9,23.4,6,1008.5,1012.8,0.0,32.3,27.2,3.0,1.0000000000000009,4.0,33.0,20.0,20.0,0.0,0,9.5,-28.0,-4.2999999999999545,3,Winter
54.0,75.0,13.0,32.6,22.6,6,1008.4,1012.7,0.0,31.6,26.3,6.0,10.0,3.0,28.0,19.0,15.0,0.0,0,10.0,-21.0,-4.300000000000068,3,Winter
42.0,63.0,13.0,33.4,23.7,6,1008.0,1011.8,0.0,32.0,26.1,3.0,9.0,2.0,33.0,20.0,17.0,0.0,0,9.7,-21.0,-3.7999999999999545,3,Winter
32.0,51.0,13.0,32.4,22.6,6,1008.7,1012.4,0.0,31.6,25.3,8.0,9.0,2.0,41.0,15.0,26.0,0.0,0,9.799999999999997,-19.0,-3.699999999999932,3,Winter
26.0,38.0,13.0,31.3,17.7,6,1008.9,1012.4,0.0,30.5,24.6,15.0,0.0,2.0,33.0,11.0,22.0,0.0,0,13.600000000000001,-12.0,-3.5,3,Winter
27.0,40.0,13.0,32.6,19.4,6,1009.1,1013.2,0.0,31.9,23.6,9.0,9.0,9.0,31.0,9.0,17.0,0.0,0,13.200000000000003,-13.0,-4.100000000000023,3,Winter
35.0,47.0,13.0,33.1,19.9,6,1009.1,1012.6,0.0,32.8,23.9,14.0,10.0,0.0,30.0,15.0,19.0,0.0,0,13.200000000000003,-12.0,-3.5,3,Winter
45.0,57.0,13.0,33.3,21.4,6,1009.2,1012.4,0.0,32.8,25.8,3.0,10.0,0.0,35.0,15.0,15.0,0.0,0,11.899999999999999,-12.0,-3.199999999999932,3,Winter
39.0,63.0,13.0,34.1,22.4,6,1009.7,1013.3,0.0,33.8,26.2,3.0,10.0,0.0,37.0,17.0,13.0,0.0,0,11.700000000000003,-24.0,-3.599999999999909,3,Winter
52.0,83.0,13.0,32.7,24.0,6,1010.0,1013.9,0.0,31.4,25.8,6.0,10.0,0.0,31.0,17.0,13.0,0.0,0,8.700000000000003,-31.0,-3.8999999999999773,3,Winter
32.0,69.0,13.0,34.6,21.5,6,1009.8,1013.6,0.0,33.9,28.4,7.0,1.0000000000000009,2.0,39.0,19.0,9.0,0.0,0,13.100000000000001,-37.0,-3.800000000000068,3,Winter
42.0,72.0,13.0,33.4,23.7,6,1011.6,1014.7,0.0,32.0,26.9,0.0,0.0,2.0,48.0,26.0,22.0,0.0,0,9.7,-30.0,-3.1000000000000227,3,Winter
33.0,52.0,13.0,33.0,22.6,6,1011.9,1016.7,0.0,32.7,25.1,2.0,2.0,1.0,54.0,22.0,30.0,0.0,0,10.399999999999999,-19.0,-4.800000000000068,3,Winter
33.0,50.0,13.0,33.2,21.7,6,1011.8,1016.4,0.0,32.3,26.2,0.0,0.0,2.0,35.0,20.0,26.0,0.0,0,11.500000000000004,-17.0,-4.600000000000023,3,Winter
18.0,52.0,13.0,33.2,23.0,7,1011.9,1016.2,0.0,32.6,25.3,2.0,2.0,2.0,48.0,24.0,24.0,0.0,0,10.200000000000003,-34.0,-4.300000000000068,3,Winter
27.0,54.0,13.0,32.6,20.7,7,1012.8,1017.3,0.0,31.6,24.3,0.0,0.0,2.0,52.0,24.0,24.0,0.0,0,11.900000000000002,-27.0,-4.5,3,Winter
23.0,33.0,13.0,32.0,20.0,7,1013.0,1016.8,0.0,31.3,23.7,0.0,2.0,0.0,41.0,22.0,19.0,0.0,0,12.0,-10.0,-3.7999999999999545,3,Winter
46.0,59.0,13.0,32.0,20.9,7,1011.2,1015.8,0.0,30.6,25.8,7.0,2.0,2.0,35.0,20.0,20.0,0.0,0,11.100000000000001,-13.0,-4.599999999999909,3,Winter
29.000000000000004,67.0,13.0,33.4,20.6,7,1011.3,1015.5,0.0,32.1,25.1,8.0,2.0,2.0,41.0,6.0,17.0,0.0,0,12.799999999999997,-38.0,-4.2000000000000455,3,Winter
20.0,72.0,13.0,33.4,20.5,7,1011.5,1015.7,0.0,32.9,23.7,5.0,9.0,1.0,41.0,19.0,15.0,0.0,0,12.899999999999999,-52.0,-4.2000000000000455,3,Winter
27.0,48.0,13.0,31.8,21.1,7,1011.8,1015.8,0.0,30.1,24.6,2.0,0.0,0.0,41.0,17.0,24.0,0.0,0,10.7,-21.0,-4.0,3,Winter
20.0,42.0,13.0,32.5,21.1,7,1011.6,1015.3,0.0,31.9,24.3,0.0,1.0000000000000009,0.0,43.0,13.0,22.0,0.0,0,11.399999999999999,-22.0,-3.699999999999932,3,Winter
33.0,49.0,13.0,32.4,17.6,7,1010.7,1014.8,0.0,31.6,23.4,5.0,0.0,5.0,33.0,24.0,17.0,0.0,0,14.799999999999997,-16.0,-4.099999999999909,3,Winter
50.0,77.0,13.0,32.3,20.9,7,1010.6,1014.6,0.0,30.9,25.6,7.0,0.0,7.0,35.0,22.0,15.0,0.0,0,11.399999999999999,-27.0,-4.0,3,Winter
63.0,81.0,13.0,30.6,21.2,7,1010.6,1014.2,0.0,29.3,25.4,6.0,2.0,3.0,35.0,19.0,9.0,0.0,0,9.400000000000002,-18.0,-3.6000000000000227,3,Winter
71.0,74.0,13.0,30.5,22.4,7,1010.7,1013.9,0.0,28.8,26.0,3.0,10.0,9.0,35.0,9.0,13.0,0.0,0,8.100000000000001,-3.0,-3.199999999999932,3,Winter
57.0,84.0,13.0,30.0,23.8,7,1011.8,1014.0,0.0,28.0,24.8,9.0,9.0,2.0,48.0,31.0,20.0,0.0,0,6.199999999999999,-27.0,-2.2000000000000455,3,Winter
38.0,56.0,13.0,29.0,20.0,7,1013.2,1016.6,0.0,27.6,21.6,2.0,9.0,9.0,56.0,30.0,37.0,0.0,0,9.0,-18.0,-3.3999999999999773,3,Winter
32.0,57.0,13.0,28.0,16.6,7,1012.0,1017.2,0.0,26.9,17.5,9.0,9.0,9.0,52.0,22.0,35.0,0.0,0,11.399999999999999,-25.0,-5.2000000000000455,3,Winter
27.0,52.0,13.0,27.5,16.4,7,1012.8,1017.1,0.0,26.4,18.4,10.0,9.0,9.0,44.0,19.0,31.0,0.0,0,11.100000000000001,-25.0,-4.300000000000068,3,Winter
27.0,41.0,13.0,27.8,16.5,7,1012.8,1016.4,0.0,26.7,19.9,11.0,2.0,9.0,37.0,20.0,24.0,0.0,0,11.3,-14.0,-3.6000000000000227,3,Winter
24.0,45.0,13.0,29.4,13.8,7,1010.7,1014.3,0.0,28.7,20.4,7.0,10.0,2.0,33.0,20.0,17.0,0.0,0,15.599999999999998,-21.0,-3.599999999999909,3,Winter
32.0,55.0,13.0,30.6,16.6,7,1010.6,1014.1,0.0,29.8,23.2,5.0,2.0,5.0,33.0,22.0,11.0,0.0,0,14.0,-23.0,-3.5,3,Winter
54.0,56.0,13.0,30.3,18.5,7,1011.4,1015.4,0.0,28.5,23.6,6.0,0.0,0.0,31.0,19.0,19.0,0.0,0,11.8,-2.0,-4.0,3,Winter
54.0,78.0,13.0,30.7,18.9,7,1011.1,1014.6,0.0,28.9,23.6,6.0,0.0,6.0,30.0,19.0,9.0,0.0,0,11.8,-24.0,-3.5,3,Winter
38.0,69.0,13.0,32.0,19.2,7,1010.0,1013.8,0.0,31.0,23.7,7.0,0.0,13.0,26.0,19.0,3.9999999999999982,0.0,0,12.8,-31.0,-3.7999999999999545,3,Winter
50.0,71.0,13.0,31.9,21.5,7,1009.4,1013.4,0.0,30.9,26.3,7.0,13.0,13.0,31.0,19.0,7.0,0.0,0,10.399999999999999,-21.0,-4.0,3,Winter
56.0,72.0,13.0,31.6,21.5,7,1009.8,1013.7,0.0,30.7,26.9,3.0,8.0,3.0,30.0,22.0,7.0,0.0,0,10.100000000000001,-16.0,-3.900000000000091,3,Winter
53.0,73.0,13.0,33.8,21.8,7,1010.0,1013.8,0.0,30.3,26.2,6.0,9.0,0.0,33.0,22.0,13.0,0.0,0,11.999999999999996,-20.0,-3.7999999999999545,3,Winter
19.0,66.0,13.0,33.6,20.3,7,1010.0,1014.0,0.0,33.2,26.7,0.0,0.0,0.0,43.0,20.0,13.0,0.0,0,13.3,-47.0,-4.0,3,Winter
21.000000000000004,64.0,13.0,33.3,19.6,7,1011.0,1015.4,0.0,32.4,24.7,9.0,10.0,0.0,50.0,26.0,20.0,0.0,0,13.699999999999996,-43.0,-4.399999999999977,3,Winter
19.0,32.0,13.0,32.2,19.1,7,1011.5,1016.6,0.0,31.1,23.3,0.0,9.0,9.0,44.0,19.0,26.0,0.0,0,13.100000000000001,-13.0,-5.100000000000023,3,Winter
27.0,45.0,13.0,33.3,20.5,7,1010.5,1014.5,0.0,32.2,23.8,9.0,10.0,9.0,41.0,24.0,20.0,0.0,0,12.799999999999997,-18.0,-4.0,3,Winter
37.0,34.0,13.0,33.6,18.8,7,1010.0,1014.3,0.0,31.1,22.8,14.0,9.0,0.0,44.0,24.0,19.0,0.0,0,14.8,3.0,-4.2999999999999545,3,Winter
30.0,39.0,13.0,32.6,19.0,7,1010.1,1013.5,0.0,30.9,23.8,6.0,0.0,1.0,35.0,22.0,17.0,0.0,0,13.600000000000001,-9.0,-3.3999999999999773,3,Winter
44.0,60.0,13.0,31.4,17.6,8,1010.0,1013.1,0.0,30.3,24.4,7.0,11.0,7.0,31.0,19.0,9.0,0.0,0,13.799999999999997,-16.0,-3.1000000000000227,3,Winter
48.0,59.0,13.0,32.6,18.7,8,1008.7,1012.3,0.0,30.8,25.1,6.0,2.0,3.0,33.0,20.0,13.0,0.0,0,13.900000000000002,-11.0,-3.599999999999909,3,Winter
17.0,25.0,13.0,31.6,22.1,8,1011.2,1013.6,0.0,30.7,24.3,2.0,2.0,9.0,48.0,11.0,30.0,0.0,0,9.5,-8.0,-2.3999999999999773,3,Winter
10.0,20.0,13.0,30.6,18.8,8,1011.9,1014.9,0.0,29.3,20.5,9.0,9.0,2.0,46.0,13.0,31.0,0.0,0,11.8,-10.0,-3.0,3,Winter
11.0,23.0,13.0,29.4,13.3,8,1012.1,1016.2,0.0,29.0,19.7,14.0,9.0,0.0,44.0,15.0,17.0,0.0,0,16.099999999999998,-12.0,-4.100000000000023,3,Winter
36.0,48.0,13.0,29.8,14.8,8,1011.7,1016.0,0.0,27.9,21.0,7.0,0.0,7.0,31.0,22.0,22.0,0.0,0,15.0,-12.0,-4.2999999999999545,3,Winter
48.0,52.0,13.0,30.0,15.3,8,1012.1,1015.5,0.0,28.1,22.5,3.0,0.0,6.0,33.0,22.0,17.0,0.0,0,14.7,-4.0,-3.3999999999999773,3,Winter
25.000000000000004,68.0,13.0,32.2,18.7,8,1012.0,1016.3,0.0,30.8,23.0,1.0,2.0,0.0,39.0,17.0,9.0,0.0,0,13.500000000000004,-43.0,-4.2999999999999545,3,Winter
38.0,69.0,13.0,32.9,21.0,8,1011.4,1016.0,0.0,30.6,25.6,7.0,0.0,0.0,39.0,17.0,17.0,0.0,0,11.899999999999999,-31.0,-4.600000000000023,3,Winter
36.0,67.0,13.0,32.7,20.5,8,1011.7,1015.8,0.0,30.8,26.0,6.0,4.0,4.0,43.0,26.0,20.0,0.0,0,12.200000000000003,-31.0,-4.099999999999909,3,Winter
46.0,73.0,13.0,34.1,20.9,8,1011.0,1015.9,0.0,30.0,26.1,3.0,1.0000000000000009,0.0,39.0,26.0,19.0,0.0,0,13.200000000000003,-27.0,-4.899999999999977,3,Winter
16.0,70.0,13.0,34.6,20.1,8,1011.2,1016.2,0.0,33.8,26.2,1.0,1.0000000000000009,9.0,48.0,17.0,15.0,0.0,0,14.5,-54.0,-5.0,3,Winter
36.0,68.0,13.0,34.3,19.8,8,1010.8,1015.9,0.0,32.3,26.5,7.0,1.0000000000000009,1.0,44.0,20.0,6.0,0.0,0,14.499999999999996,-32.0,-5.100000000000023,3,Winter
17.0,63.0,13.0,34.4,20.7,8,1011.3,1015.9,0.0,33.7,26.7,2.0,0.0,0.0,48.0,26.0,17.0,0.0,0,13.7,-46.0,-4.600000000000023,3,Winter
12.0,34.0,13.0,34.1,19.7,8,1011.1,1015.6,0.0,33.4,26.4,9.0,0.0,9.0,52.0,24.0,13.0,0.0,0,14.400000000000002,-22.0,-4.5,3,Winter
26.0,48.0,13.0,34.2,17.7,8,1010.9,1015.3,0.0,32.0,24.3,6.0,9.0,2.0,41.0,24.0,15.0,0.0,0,16.500000000000004,-22.0,-4.399999999999977,3,Winter
49.0,67.0,13.0,32.9,18.1,8,1009.9,1014.4,0.0,30.1,26.6,6.0,10.0,14.0,35.0,24.0,2.0000000000000018,0.0,0,14.799999999999997,-18.0,-4.5,3,Winter
44.0,74.0,13.0,31.5,20.3,8,1008.7,1013.1,0.0,30.6,26.4,7.0,5.0,7.0,30.0,19.0,11.0,0.0,0,11.2,-30.0,-4.399999999999977,3,Winter
51.0,77.0,13.0,30.2,22.2,8,1010.1,1012.6,0.0,28.0,26.0,0.0,5.0,2.0,48.0,30.0,13.0,0.0,0,8.0,-26.0,-2.5,3,Winter
29.000000000000004,68.0,13.0,33.4,22.6,8,1008.5,1013.0,0.0,33.3,27.2,5.0,4.0,5.0,43.0,30.0,15.0,0.0,0,10.799999999999997,-39.0,-4.5,3,Winter
38.0,71.0,13.0,32.3,21.8,8,1008.2,1012.6,0.0,31.5,26.4,3.0,1.0000000000000009,5.0,41.0,22.0,11.0,0.0,0,10.499999999999996,-33.0,-4.399999999999977,3,Winter
42.0,76.0,13.0,31.5,22.7,8,1007.2,1011.2,0.0,30.3,25.6,14.0,3.0,6.0,33.0,17.0,15.0,0.0,0,8.8,-34.0,-4.0,3,Winter
47.0,66.0,13.0,31.1,21.6,8,1007.6,1011.3,0.0,30.1,27.0,13.0,14.0,6.0,33.0,20.0,17.0,0.0,0,9.5,-19.0,-3.699999999999932,3,Winter
46.0,60.0,13.0,32.1,21.5,8,1007.7,1011.7,0.0,31.8,28.0,14.0,6.0,14.0,39.0,28.0,13.0,0.0,0,10.600000000000001,-14.0,-4.0,3,Winter
31.0,51.0,13.0,34.2,22.5,8,1008.6,1012.0,0.0,32.4,27.5,7.0,8.0,14.0,33.0,22.0,15.0,0.0,0,11.700000000000003,-20.0,-3.3999999999999773,3,Winter
45.0,71.0,13.0,34.0,24.7,8,1010.5,1014.2,0.0,32.5,27.1,5.0,0.0,5.0,46.0,30.0,28.0,0.0,0,9.3,-26.0,-3.7000000000000455,3,Winter
17.0,37.0,13.0,33.9,23.6,8,1011.8,1015.9,0.0,33.0,27.8,7.0,1.0000000000000009,0.0,50.0,22.0,26.0,0.0,0,10.299999999999997,-20.0,-4.100000000000023,3,Winter
35.0,68.0,13.0,32.6,19.9,8,1011.1,1016.0,0.0,30.3,26.7,3.0,4.0,3.0,39.0,26.0,17.0,0.0,0,12.700000000000003,-33.0,-4.899999999999977,3,Winter
44.0,65.0,13.0,32.4,19.6,8,1010.5,1015.1,0.0,30.9,26.4,5.0,4.0,5.0,39.0,28.0,15.0,0.0,0,12.799999999999997,-21.0,-4.600000000000023,3,Winter
45.0,72.0,13.0,34.0,23.0,8,1011.3,1016.2,0.0,32.9,27.7,5.0,1.0000000000000009,3.0,39.0,30.0,20.0,0.0,0,11.0,-27.0,-4.900000000000091,3,Winter
43.0,71.0,13.0,34.8,23.9,8,1011.1,1016.1,0.0,32.5,27.5,6.0,0.0,3.0,43.0,30.0,20.0,0.0,0,10.899999999999999,-28.0,-5.0,3,Winter
57.0,75.0,13.0,31.7,23.8,9,1009.8,1013.7,0.0,30.6,28.2,6.0,4.0,7.0,31.0,24.0,9.0,0.0,0,7.899999999999999,-18.0,-3.900000000000091,4,Spring
59.0,73.0,13.0,32.1,25.9,9,1008.2,1012.2,0.0,31.3,28.5,14.0,13.0,7.0,43.0,30.0,9.0,0.0,1,6.200000000000003,-14.0,-4.0,4,Spring
59.0,74.0,13.0,32.8,25.0,9,1008.9,1012.3,1.8,31.5,28.5,7.0,14.0,7.0,37.0,22.0,15.0,1.0,0,7.799999999999997,-15.0,-3.3999999999999773,4,Spring
